Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
2021-03-20,0.9476999372174875,0.9799144989493516,0.0,0.9469063669021471,0.9476999372174871,0.20970715601080037,2021-03-20
2021-03-21,0.9492534734198632,0.980291283240345,0.0,0.9484888910942764,0.9492534734198631,0.20790670621599117,2021-03-21
2021-03-22,0.9509070017482943,0.9805231504963408,0.0,0.9501774404804189,0.9509070017482947,0.20579665408774628,2021-03-22
2021-03-23,0.9525037401236001,0.9820157959568148,0.0,0.951776743070254,0.9525037401236002,0.20525031170603336,2021-03-23
2021-03-24,0.9541116274467587,0.9833490326787915,0.0,0.9533913961090537,0.9541116274467586,0.2045028001066993,2021-03-24
2021-03-25,0.9559532942702074,0.9840591261502789,0.0,0.9552609379981085,0.9559532942702075,0.20269433778046486,2021-03-25
2021-03-26,0.9577904318335908,0.9849431200637635,0.0,0.9571215552075325,0.9577904318335907,0.2011002838555973,2021-03-26
2021-03-27,0.9588227547238442,0.9855662633142526,0.0,0.9581639577884071,0.958822754723844,0.20035386933229615,2021-03-27
2021-03-28,0.9599212744919738,0.9858126222737482,0.0,0.9592834696012915,0.9599212744919735,0.1990754454835313,2021-03-28
2021-03-29,0.9613539142910699,0.9861314397507428,0.0,0.9607435471888865,0.9613539142910698,0.1974084983378439,2021-03-29
2021-03-30,0.9625329155265125,0.9866966161872328,0.0,0.9619376693234842,0.9625329155265127,0.19639139339817757,2021-03-30
2021-03-31,0.9636920576985923,0.9872183175132236,0.0,0.9631125141500794,0.9636920576985927,0.1953537472429796,2021-03-31
2021-04-01,0.9650104207821963,0.9878124773567134,0.0,0.9644487171843992,0.9650104207821962,0.1941766997782841,2021-04-01
2021-04-02,0.9660141744935766,0.9884935874212013,0.0,0.9654604188673439,0.9660141744935765,0.19354732124361895,2021-04-02
2021-04-03,0.967006082447863,0.9886095210491994,0.0,0.9664739054862146,0.9670060824478629,0.1922808062696273,2021-04-03
2021-04-04,0.9676868650761299,0.9887544380841968,0.0,0.9671678885743038,0.96768686507613,0.19148831824414136,2021-04-04
2021-04-05,0.9684658978073504,0.9889863053401928,0.0,0.9679604001255167,0.9684658978073503,0.19065887998140174,2021-04-05
2021-04-06,0.9691407575570705,0.989203680892689,0.0,0.9686465294955307,0.9691407575570704,0.18996024277594947,2021-04-06
2021-04-07,0.9699434818024784,0.9897833490326788,0.0,0.9694547484828937,0.9699434818024782,0.1895013710414537,2021-04-07
2021-04-08,0.9708096156887995,0.9904209839866676,0.0,0.9703265111892276,0.9708096156887996,0.18902094028106164,2021-04-08
2021-04-09,0.9689379860679961,0.9911600608651547,0.0,0.9683905696837201,0.9689379860679957,0.192509009100426,2021-04-09
2021-04-10,0.9696459442566545,0.9916382870806464,0.0,0.9691041870669967,0.9696459442566544,0.1920646945353761,2021-04-10
2021-04-11,0.9701121096387533,0.9916817621911456,0.0,0.9695807649592803,0.9701121096387534,0.19145865496396564,2021-04-11
2021-04-12,0.9712346693256908,0.9918701543366424,0.0,0.9707263368366865,0.9712346693256907,0.1900976769967142,2021-04-12
2021-04-13,0.9719558668899244,0.9921310049996377,0.0,0.9714588745407804,0.9719558668899243,0.18938590495591545,2021-04-13
2021-04-14,0.9726714899802316,0.992623722918629,0.0,0.9721799886549471,0.9726714899802317,0.18895022097620373,2021-04-14
2021-04-15,0.9734278764111259,0.9929860155061228,0.0,0.972946083154453,0.9734278764111256,0.18830748386705576,2021-04-15
